ibge_municipio,municipio_nome_ibge,uf_sigla,phase1_eligibility,phase1_mc_score_median,phase1_mc_rank_median,phase1_mc_rank_p05,phase1_mc_rank_p95,phase1_mc_probability_top_decile
330050,Bom Jardim,RJ,eligible_phase1_proxy,59.18431091308594,319.0,256.0,373.04998779296875,1.0
110028,Rolim de Moura,RO,eligible_phase1_proxy,58.8458251953125,319.5,260.0,369.04998779296875,1.0
430760,Estância Velha,RS,eligible_phase1_proxy,58.786834716796875,320.0,278.95001220703125,385.0,1.0
350750,Botucatu,SP,eligible_phase1_proxy,59.012393951416016,322.0,234.85000610351562,432.04998779296875,1.0
352440,Jacareí,SP,eligible_phase1_proxy,58.77178192138672,324.0,257.95001220703125,411.0,1.0
521760,Planaltina,GO,eligible_phase1_proxy,58.5285758972168,325.0,269.0,413.0,1.0
354670,Santa Gertrudes,SP,eligible_phase1_proxy,58.47956085205078,325.0,278.95001220703125,375.0,1.0
353980,Poá,SP,eligible_phase1_proxy,58.60218048095703,325.5,203.0,472.0,0.977
353650,Paulínia,SP,eligible_phase1_proxy,58.440860748291016,326.0,265.95001220703125,402.0,1.0
172100,Palmas,TO,eligible_phase1_proxy,58.65807342529297,326.0,275.0,382.0,1.0
431440,Pelotas,RS,eligible_phase1_proxy,58.69404602050781,327.0,211.9499969482422,430.0,0.997
240800,Mossoró,RN,eligible_phase1_proxy,58.65510177612305,327.0,280.0,381.0,1.0
315895,Santana do Paraíso,MG,eligible_phase1_proxy,58.386558532714844,329.0,290.0,379.1000061035156,1.0
280030,Aracaju,SE,eligible_phase1_proxy,58.11554718017578,330.0,216.89999389648438,459.04998779296875,0.983
510795,Tangará da Serra,MT,eligible_phase1_proxy,58.10707092285156,332.0,240.0,453.04998779296875,0.998
317130,Viçosa,MG,eligible_phase1_proxy,58.29019546508789,332.5,217.0,412.0,1.0
412810,Umuarama,PR,eligible_phase1_proxy,57.97953796386719,333.0,283.0,386.04998779296875,1.0
355480,Tremembé,SP,eligible_phase1_proxy,58.133853912353516,336.0,242.9499969482422,450.04998779296875,0.999
351540,Fartura,SP,eligible_phase1_proxy,57.968017578125,336.0,229.0,434.0,0.999
430040,Alegrete,RS,eligible_phase1_proxy,57.60882568359375,337.0,295.95001220703125,375.0,1.0
314480,Nova Lima,MG,eligible_phase1_proxy,57.56525421142578,337.0,306.0,372.04998779296875,1.0
432000,Sapucaia do Sul,RS,eligible_phase1_proxy,57.622467041015625,337.0,307.0,375.0,1.0
411950,Piraquara,PR,eligible_phase1_proxy,57.29973602294922,339.0,283.0,431.1000061035156,1.0
420460,Criciúma,SC,eligible_phase1_proxy,57.138206481933594,344.0,262.0,425.04998779296875,0.999
431180,Marau,RS,eligible_phase1_proxy,57.02705383300781,344.0,278.95001220703125,398.0,1.0
431480,Portão,RS,eligible_phase1_proxy,57.30171203613281,344.0,239.0,471.0,0.98
291080,Feira de Santana,BA,eligible_phase1_proxy,56.90830993652344,344.0,212.0,497.1499938964844,0.95
261160,Recife,PE,eligible_phase1_proxy,57.133243560791016,345.0,242.9499969482422,464.04998779296875,0.987
431760,Santo Antônio da Patrulha,RS,eligible_phase1_proxy,57.04508972167969,345.0,309.0,377.0,1.0
412820,União da Vitória,PR,eligible_phase1_proxy,56.578208923339844,347.0,312.95001220703125,385.0,1.0
355380,Taquarituba,SP,eligible_phase1_proxy,56.73689270019531,347.0,302.95001220703125,391.0,1.0
430545,Cidreira,RS,eligible_phase1_proxy,57.057525634765625,347.0,254.0,421.04998779296875,1.0
411200,Jaguariaíva,PR,eligible_phase1_proxy,56.568572998046875,348.0,284.0,398.0,1.0
260960,Olinda,PE,eligible_phase1_proxy,56.45841979980469,348.0,191.0,518.0999755859375,0.922
350920,Cajamar,SP,eligible_phase1_proxy,56.552757263183594,349.0,292.0,441.04998779296875,1.0
410980,Ibiporã,PR,eligible_phase1_proxy,56.59568786621094,349.5,260.0,411.0,1.0
261070,Paulista,PE,eligible_phase1_proxy,56.28593444824219,353.0,187.0,528.0999755859375,0.895
292400,Paulo Afonso,BA,eligible_phase1_proxy,56.13652801513672,353.0,295.0,447.0,1.0
412180,Ribeirão Claro,PR,eligible_phase1_proxy,56.45014190673828,355.0,236.9499969482422,434.04998779296875,1.0
351410,Dois Córregos,SP,eligible_phase1_proxy,55.84657287597656,360.0,229.0,443.04998779296875,1.0
350850,Caçapava,SP,eligible_phase1_proxy,55.414222717285156,361.0,272.8500061035156,484.04998779296875,0.968
354090,Pradópolis,SP,eligible_phase1_proxy,55.410438537597656,363.5,312.0,418.0,1.0
316720,Sete Lagoas,MG,eligible_phase1_proxy,55.05906677246094,364.0,315.95001220703125,430.0,0.999
352000,Igaraçu do Tietê,SP,eligible_phase1_proxy,55.11892318725586,367.0,320.95001220703125,411.0,1.0
510840,Várzea Grande,MT,eligible_phase1_proxy,54.83955383300781,367.0,244.0,513.0,0.926
520590,Corumbaíba,GO,eligible_phase1_proxy,55.33664321899414,367.0,265.8999938964844,447.04998779296875,0.998
352290,Itapuí,SP,eligible_phase1_proxy,55.22010040283203,367.5,269.0,455.04998779296875,0.997
350740,Borborema,SP,eligible_phase1_proxy,55.229103088378906,369.0,211.9499969482422,463.04998779296875,0.992
430010,Agudo,RS,eligible_phase1_proxy,55.121063232421875,369.0,261.95001220703125,452.0,0.999
320501,Sooretama,ES,eligible_phase1_proxy,54.84874725341797,370.0,320.95001220703125,412.0,1.0
521975,Santo Antônio do Descoberto,GO,eligible_phase1_proxy,54.96919250488281,370.0,330.0,433.04998779296875,1.0
291920,Lauro de Freitas,BA,eligible_phase1_proxy,54.66552734375,370.0,226.9499969482422,526.1500244140625,0.894
330550,Saquarema,RJ,eligible_phase1_proxy,54.70525360107422,370.0,300.0,480.0,0.976
354910,São João da Boa Vista,SP,eligible_phase1_proxy,54.94148254394531,371.0,343.0,415.0,1.0
352570,José Bonifácio,SP,eligible_phase1_proxy,54.95118713378906,373.0,262.0,442.0,1.0
411690,Nova Esperança,PR,eligible_phase1_proxy,54.76634216308594,373.0,272.95001220703125,437.0,1.0
431848,SAO JOSE DO HORTENCIO,RS,eligible_phase1_proxy,54.700958251953125,375.0,225.85000610351562,481.04998779296875,0.979
350660,Biritiba Mirim,SP,eligible_phase1_proxy,54.534645080566406,379.0,338.0,427.0,1.0
352240,Itapeva,SP,eligible_phase1_proxy,54.23663330078125,379.0,351.95001220703125,431.04998779296875,1.0
521570,Palmeiras de Goiás,GO,eligible_phase1_proxy,54.06700134277344,379.0,297.95001220703125,439.0,1.0
510140,Aripuanã,MT,eligible_phase1_proxy,54.172874450683594,380.0,340.0,425.0,0.999
292050,Maracás,BA,eligible_phase1_proxy,54.1115837097168,381.0,325.0,430.04998779296875,1.0
210530,Imperatriz,MA,eligible_phase1_proxy,54.33528137207031,381.0,305.95001220703125,473.0,0.983
521180,Jaraguá,GO,eligible_phase1_proxy,54.17891311645508,382.0,262.95001220703125,455.0,0.999
500325,Costa Rica,MS,eligible_phase1_proxy,53.87285614013672,382.0,323.95001220703125,432.0,1.0
353730,Penápolis,SP,eligible_phase1_proxy,53.72450637817383,382.5,318.0,437.04998779296875,1.0
510515,Juína,MT,eligible_phase1_proxy,53.823768615722656,383.0,348.95001220703125,413.0,1.0
320245,Ibatiba,ES,eligible_phase1_proxy,54.2850341796875,383.0,291.0,437.04998779296875,1.0
521880,Rio Verde,GO,eligible_phase1_proxy,53.482513427734375,384.5,325.0,456.04998779296875,0.997
510642,Peixoto de Azevedo,MT,eligible_phase1_proxy,53.76702880859375,385.0,351.95001220703125,416.0,1.0
411890,Pérola,PR,eligible_phase1_proxy,54.024070739746094,385.5,283.0,457.04998779296875,0.999
431720,Santa Rosa,RS,eligible_phase1_proxy,53.95825958251953,386.0,269.0,460.0,0.996
251370,Santa Rita,PB,eligible_phase1_proxy,53.407630920410156,388.0,352.95001220703125,434.0,1.0
312600,Florestal,MG,eligible_phase1_proxy,53.74513626098633,389.0,269.95001220703125,472.0,0.99
421550,Santa Cecília,SC,eligible_phase1_proxy,53.893310546875,390.0,272.95001220703125,464.0,0.994
353950,Pitangueiras,SP,eligible_phase1_proxy,53.53453826904297,391.0,291.95001220703125,471.0,0.99
150060,Altamira,PA,eligible_phase1_proxy,53.423789978027344,392.0,304.95001220703125,505.0,0.933
430100,ARROIO DO MEIO,RS,eligible_phase1_proxy,53.27886962890625,394.0,274.95001220703125,469.04998779296875,0.992
432280,Veranópolis,RS,eligible_phase1_proxy,52.81993865966797,396.0,340.0,452.0,1.0
410640,Cornélio Procópio,PR,eligible_phase1_proxy,53.093414306640625,396.0,273.0,482.0,0.984
351500,Embu das Artes,SP,eligible_phase1_proxy,53.05443572998047,396.5,312.95001220703125,502.04998779296875,0.941
291480,Itabuna,BA,eligible_phase1_proxy,52.6729736328125,397.5,347.0,450.04998779296875,0.999
291360,Ilhéus,BA,eligible_phase1_proxy,52.8912239074707,399.0,349.95001220703125,459.0,0.999
293070,Simões Filho,BA,eligible_phase1_proxy,52.85334014892578,399.0,304.95001220703125,515.0,0.924
521310,Mineiros,GO,eligible_phase1_proxy,52.28413391113281,400.0,362.0,438.04998779296875,1.0
350635,Bertioga,SP,eligible_phase1_proxy,52.72576904296875,400.0,349.95001220703125,475.0,0.986
311050,Camanducaia,MG,eligible_phase1_proxy,52.773136138916016,400.5,342.0,440.0,1.0
150795,Tailândia,PA,eligible_phase1_proxy,52.95072937011719,401.0,312.95001220703125,509.0,0.927
411430,Mandirituba,PR,eligible_phase1_proxy,52.45366668701172,402.0,373.0,431.0,1.0
510320,Colíder,MT,eligible_phase1_proxy,52.28042221069336,403.0,371.0,431.0,1.0
411350,Loanda,PR,eligible_phase1_proxy,52.66357421875,403.5,311.0,470.0,0.996
314700,Paracatu,MG,eligible_phase1_proxy,51.93162155151367,404.0,363.0,448.0,1.0
420820,Itajaí,SC,eligible_phase1_proxy,52.29833221435547,404.0,341.0,474.04998779296875,0.982
421580,São Bento do Sul,SC,eligible_phase1_proxy,52.4178466796875,405.0,295.0,538.0,0.886
430770,Esteio,RS,eligible_phase1_proxy,52.05088424682617,406.0,378.0,437.0,1.0
500060,Amambai,MS,eligible_phase1_proxy,51.89335632324219,408.0,368.0,458.04998779296875,1.0
314930,Pedro Leopoldo,MG,eligible_phase1_proxy,51.885772705078125,409.0,349.0,456.0,1.0
355010,São Manuel,SP,eligible_phase1_proxy,51.86186981201172,409.0,356.0,447.0,1.0
314740,Paraopeba,MG,eligible_phase1_proxy,51.77056121826172,411.0,374.0,447.0,1.0
521850,Quirinópolis,GO,eligible_phase1_proxy,51.863014221191406,412.5,309.0,475.04998779296875,0.991
353940,Piratininga,SP,eligible_phase1_proxy,51.24473571777344,416.0,357.95001220703125,469.0,0.995
520005,Abadia de Goiás,GO,eligible_phase1_proxy,51.368038177490234,416.0,374.0,457.04998779296875,0.999
330227,Japeri,RJ,eligible_phase1_proxy,51.41136932373047,417.5,319.0,532.0,0.857
290070,Alagoinhas,BA,eligible_phase1_proxy,51.11492156982422,418.0,336.95001220703125,522.0,0.896
261110,Petrolina,PE,eligible_phase1_proxy,50.72024154663086,425.0,304.95001220703125,552.0,0.818
310020,Abaeté,MG,eligible_phase1_proxy,51.038787841796875,425.0,303.0,496.0,0.967
110012,Ji-Paraná,RO,eligible_phase1_proxy,50.73396301269531,426.0,359.0,506.0,0.932
421950,Xanxerê,SC,eligible_phase1_proxy,50.552337646484375,427.5,331.95001220703125,493.0,0.969
352400,Itupeva,SP,eligible_phase1_proxy,50.322959899902344,428.0,372.0,511.0,0.928
351060,Carapicuíba,SP,eligible_phase1_proxy,50.00702667236328,429.0,222.9499969482422,598.0499877929688,0.726
315670,Sabará,MG,eligible_phase1_proxy,50.02522277832031,431.0,385.0,475.04998779296875,0.988
510562,Mirassol d'Oeste,MT,eligible_phase1_proxy,50.2620735168457,432.0,368.95001220703125,478.0,0.998
350995,Canas,SP,eligible_phase1_proxy,50.31073760986328,433.0,314.8999938964844,520.0,0.898
421970,Xaxim,SC,eligible_phase1_proxy,49.988372802734375,434.0,375.0,472.0,0.999
261540,Toritama,PE,eligible_phase1_proxy,50.006683349609375,434.0,380.0,496.0,0.964
293135,Teixeira de Freitas,BA,eligible_phase1_proxy,49.368431091308594,434.0,389.0,495.0,0.962
411125,Itaperuçu,PR,eligible_phase1_proxy,49.737030029296875,437.0,381.0,496.04998779296875,0.964
410590,Colorado,PR,eligible_phase1_proxy,49.91499328613281,438.0,350.0,499.0,0.954
352520,Jarinu,SP,eligible_phase1_proxy,49.74072265625,438.5,357.0,526.0999755859375,0.858
431660,SANANDUVA,RS,eligible_phase1_proxy,49.848289489746094,439.0,302.0,519.0,0.896
410180,Araucária,PR,eligible_phase1_proxy,49.46837615966797,440.5,387.0,485.04998779296875,0.975
350390,Arujá,SP,eligible_phase1_proxy,49.09278106689453,441.0,315.0,576.0999755859375,0.741
310160,Alfenas,MG,eligible_phase1_proxy,49.351924896240234,441.0,351.0,505.0,0.934
310420,Arcos,MG,eligible_phase1_proxy,49.43525314331055,441.0,322.0,520.0,0.884
353550,Paraguaçu Paulista,SP,eligible_phase1_proxy,49.18260192871094,442.0,391.0,480.0,0.995
351740,Guaíra,SP,eligible_phase1_proxy,49.17278289794922,442.0,349.95001220703125,511.0,0.914
354290,Ribeirão Bonito,SP,eligible_phase1_proxy,49.47248840332031,444.0,326.0,525.0499877929688,0.863
352320,Itararé,SP,eligible_phase1_proxy,48.673248291015625,446.0,396.0,480.0,0.998
410550,Cianorte,PR,eligible_phase1_proxy,48.95349884033203,446.0,345.0,518.0499877929688,0.885
330025,Arraial do Cabo,RJ,eligible_phase1_proxy,48.35053253173828,447.0,413.0,495.0,0.971
312410,Esmeraldas,MG,eligible_phase1_proxy,48.68244171142578,447.0,362.95001220703125,550.0,0.795
314000,Mariana,MG,eligible_phase1_proxy,48.43482208251953,448.0,382.0,523.0,0.875
110020,Porto Velho,RO,eligible_phase1_proxy,48.36589431762695,448.5,262.0,605.0,0.674
312300,Dores de Campos,MG,eligible_phase1_proxy,48.685546875,449.0,349.95001220703125,539.0,0.802
311340,Caratinga,MG,eligible_phase1_proxy,48.80119323730469,449.0,345.0,520.0499877929688,0.865
260600,Garanhuns,PE,eligible_phase1_proxy,48.353736877441406,450.0,398.95001220703125,499.0,0.952
355395,Tarumã,SP,eligible_phase1_proxy,48.475276947021484,450.0,367.95001220703125,508.04998779296875,0.924
260400,Carpina,PE,eligible_phase1_proxy,48.32001495361328,450.5,411.0,489.04998779296875,0.986
312980,Ibirité,MG,eligible_phase1_proxy,47.868595123291016,451.0,391.95001220703125,516.0,0.891
500660,Ponta Porã,MS,eligible_phase1_proxy,48.20812225341797,451.0,359.95001220703125,557.0,0.771
352730,Louveira,SP,eligible_phase1_proxy,48.902557373046875,453.0,328.95001220703125,572.0499877929688,0.741
312870,Guaxupé,MG,eligible_phase1_proxy,48.037906646728516,453.0,370.0,517.0,0.882
260790,Jaboatão dos Guararapes,PE,eligible_phase1_proxy,48.109825134277344,454.0,259.8500061035156,614.0,0.663
510025,Alta Floresta,MT,eligible_phase1_proxy,47.76184844970703,457.0,378.0,517.0,0.875
351030,Capela do Alto,SP,eligible_phase1_proxy,47.713584899902344,458.0,417.95001220703125,487.0,0.992
412795,Tupãssi,PR,eligible_phase1_proxy,47.68632507324219,461.0,338.0,547.0499877929688,0.749
351510,Embu-Guaçu,SP,eligible_phase1_proxy,46.98219299316406,462.0,398.95001220703125,518.0,0.869
351515,Engenheiro Coelho,SP,eligible_phase1_proxy,47.20287322998047,463.0,426.0,500.0,0.944
351370,Descalvado,SP,eligible_phase1_proxy,47.075340270996094,466.0,406.0,510.0,0.878
240130,Campo Grande,RN,eligible_phase1_proxy,46.67626953125,467.0,387.0,536.0,0.777
430980,Ibiaçá,RS,eligible_phase1_proxy,47.234046936035156,468.0,351.0,542.0,0.744
351110,Catanduva,SP,eligible_phase1_proxy,46.839691162109375,468.5,333.95001220703125,567.0,0.675
350710,Bom Jesus dos Perdões,SP,eligible_phase1_proxy,46.70697021484375,469.0,392.0,543.0,0.741
330470,Santo Antônio de Pádua,RJ,eligible_phase1_proxy,46.51264953613281,471.0,386.95001220703125,535.0,0.75
351200,Colina,SP,eligible_phase1_proxy,46.38780975341797,472.0,409.0,519.0499877929688,0.8
291955,Luís Eduardo Magalhães,BA,eligible_phase1_proxy,46.02970504760742,473.0,369.0,587.0,0.648
316990,Ubá,MG,eligible_phase1_proxy,46.16588592529297,473.0,404.95001220703125,540.0499877929688,0.749
352850,Mairiporã,SP,eligible_phase1_proxy,45.97681427001953,474.0,355.0,598.0,0.612
522050,Serranópolis,GO,eligible_phase1_proxy,46.17747116088867,476.0,377.0,547.0,0.68
150420,Marabá,PA,eligible_phase1_proxy,45.573970794677734,477.5,291.95001220703125,630.0,0.565
430940,Guaporé,RS,eligible_phase1_proxy,46.04924011230469,478.0,393.0,534.0499877929688,0.701
431060,Itaqui,RS,eligible_phase1_proxy,45.76457214355469,479.0,438.0,517.0,0.801
354680,Santa Isabel,SP,eligible_phase1_proxy,45.868934631347656,479.0,415.0,547.0499877929688,0.692
421930,Videira,SC,eligible_phase1_proxy,45.49644470214844,479.0,417.95001220703125,543.0,0.695
430850,Frederico Westphalen,RS,eligible_phase1_proxy,45.8426399230957,480.0,366.95001220703125,556.0,0.645
411760,Palmas,PR,eligible_phase1_proxy,45.442726135253906,481.0,427.0,527.0,0.727
352480,Jales,SP,eligible_phase1_proxy,45.7298698425293,482.0,352.0,569.0,0.604
311530,Cataguases,MG,eligible_phase1_proxy,45.660850524902344,484.0,355.0,570.0499877929688,0.606
110009,Espigão D'Oeste,RO,eligible_phase1_proxy,45.41790771484375,485.0,420.0,548.0499877929688,0.624
353200,Morungaba,SP,eligible_phase1_proxy,44.88684844970703,487.0,422.0,552.0,0.624
355350,Tapiraí,SP,eligible_phase1_proxy,45.32590103149414,487.0,400.0,547.0,0.616
150553,Parauapebas,PA,eligible_phase1_proxy,44.760292053222656,487.0,315.0,632.0,0.54
260640,Gravatá,PE,eligible_phase1_proxy,44.92369842529297,488.0,437.95001220703125,538.0499877929688,0.653
315390,Raposos,MG,eligible_phase1_proxy,44.723716735839844,489.0,452.0,523.0,0.679
