ibge_municipio,municipio_nome_ibge,uf_sigla,academic_eligibility,mc_score_median,mc_score_p05,mc_score_p95,mc_rank_median,mc_rank_p05,mc_rank_p95,mc_probability_top_decile
316100,São Domingos do Prata,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316095,São Domingos das Dores,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316090,São Brás do Suaçuí,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316080,São Bento Abade,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316070,Santos Dumont,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316060,Santo Hipólito,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316050,Santo Antônio do Rio Abaixo,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316045,Santo Antônio do Retiro,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316040,Santo Antônio do Monte,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316030,Santo Antônio do Jacinto,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316020,Santo Antônio do Itambé,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316010,Santo Antônio do Grama,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316000,Santo Antônio do Aventureiro,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
315990,Santo Antônio do Amparo,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
315980,Santa Vitória,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316240,São João da Ponte,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316230,São João da Mata,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316225,São João da Lagoa,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316220,São João Batista do Glória,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316210,São Gotardo,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316200,São Gonçalo do Sapucaí,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316190,São Gonçalo do Rio Abaixo,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316180,São Gonçalo do Pará,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316170,São Gonçalo do Abaeté,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316165,São Geraldo do Baixio,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316160,São Geraldo da Piedade,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316150,São Geraldo,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316140,São Francisco do Glória,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316130,São Francisco de Sales,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316120,São Francisco de Paula,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316110,São Francisco,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316350,São José do Jacuri,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316340,São José do Goiabal,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316320,São José do Alegre,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316310,São José da Varginha,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316300,São José da Safira,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316295,São José da Lapa,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316294,São José da Barra,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316292,São Joaquim de Bicas,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316280,São João Evangelista,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316270,São João do Paraíso,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316265,São João do Pacuí,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316260,São João do Oriente,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316257,São João do Manteninha,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316255,São João do Manhuaçu,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316250,São João del Rei,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316245,São João das Missões,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316510,São Tomás de Aquino,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316500,São Tiago,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316480,São Sebastião do Rio Preto,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316470,São Sebastião do Paraíso,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316460,São Sebastião do Oeste,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316450,São Sebastião do Maranhão,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316447,São Sebastião do Anta,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316443,São Sebastião da Vargem Alegre,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316440,São Sebastião da Bela Vista,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316430,São Roque de Minas,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316420,São Romão,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316410,São Pedro do Suaçuí,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316400,São Pedro dos Ferros,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316390,São Pedro da União,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316380,São Miguel do Anta,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316360,São José do Mantimento,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316650,Serra Azul de Minas,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316640,Seritinga,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316630,Sericita,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316620,Senhora dos Remédios,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316610,Senhora do Porto,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316600,Senhora de Oliveira,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316590,Senador Modestino Gonçalves,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316570,Senador Firmino,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316560,Senador Cortes,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316557,Senador Amaral,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316556,Sem-Peixe,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316555,Setubinha,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316550,Sardoá,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316540,Sapucaí-Mirim,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316530,São Vicente de Minas,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316520,São Tomé das Letras,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316830,Taquaraçu de Minas,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316805,Taparuba,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316800,Taiobeiras,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316790,Tabuleiro,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316780,Soledade de Minas,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316770,Sobrália,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316760,Simonésia,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316750,Simão Pereira,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316740,Silvianópolis,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316730,Silveirânia,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316710,Serro,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316700,Serranos,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316695,Serranópolis de Minas,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316690,Serrania,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316680,Serra do Salitre,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316670,Serra dos Aimorés,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317005,Ubaporanga,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317000,Ubaí,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316980,Turvolândia,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316970,Turmalina,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316960,Tupaciguara,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316950,Tumiritinga,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316935,Três Marias,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316920,Tombos,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316910,Toledo,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316905,Tocos do Moji,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316900,Tocantins,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316890,Tiros,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316880,Tiradentes,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316860,Teófilo Otoni,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316850,Teixeiras,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
316840,Tarumirim,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317150,Mathias Lobato,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317115,Vermelho Novo,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317110,Veríssimo,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317107,Veredinha,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317103,Verdelândia,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317100,Vazante,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317090,Varzelândia,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317080,Várzea da Palma,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317075,Varjão de Minas,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317065,Vargem Grande do Rio Pardo,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317060,Vargem Bonita,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317057,Vargem Alegre,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317050,Urucânia,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317047,Uruana de Minas,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317043,União de Minas,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317030,Umburatiba,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320060,Aracruz,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320050,Apiacá,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320040,Anchieta,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320035,Alto Rio Novo,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320030,Alfredo Chaves,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320020,Alegre,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320016,Água Doce do Norte,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320013,Águia Branca,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320010,Afonso Cláudio,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317220,Wenceslau Braz,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317210,Volta Grande,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317200,Visconde do Rio Branco,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317190,Virgolândia,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317180,Virginópolis,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317170,Virgínia,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
317160,Virgem da Lapa,MG,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320220,Fundão,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320210,Ecoporanga,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320200,Dores do Rio Preto,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320190,Domingos Martins,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320180,Divino de São Lourenço,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320170,Conceição do Castelo,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320160,Conceição da Barra,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320150,Colatina,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320140,Castelo,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320120,Cachoeiro de Itapemirim,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320115,Brejetuba,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320110,Bom Jesus do Norte,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320100,Boa Esperança,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320090,Barra de São Francisco,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320080,Baixo Guandu,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320070,Atílio Vivácqua,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320332,Marataízes,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320330,Mantenópolis,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320316,Laranja da Terra,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320313,João Neiva,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320310,Jerônimo Monteiro,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320305,Jaguaré,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320300,Iúna,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320290,Itarana,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320280,Itapemirim,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320270,Itaguaçu,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320265,Irupi,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320260,Iconha,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320255,Ibitirama,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320250,Ibiraçu,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320230,Guaçuí,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320225,Governador Lindenberg,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320440,Rio Novo do Sul,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320435,RIO BANANAL,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320430,Presidente Kennedy,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320425,Ponto Belo,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320420,Piúma,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320410,Pinheiros,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320405,Pedro Canário,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320400,Pancas,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320390,Nova Venécia,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320380,Muqui,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320370,MUNIZ FREIRE,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320360,Mucurici,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320350,Montanha,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320340,Mimoso do Sul,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320335,Marilândia,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320334,Marechal Floriano,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
210930,Presidente Vargas,MA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320465,São Domingos do Norte,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320460,Santa Teresa,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320455,Santa Maria de Jetibá,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320450,Santa Leopoldina,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
150760,São Miguel do Guamá,PA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
150745,São Geraldo do Araguaia,PA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
150730,São Félix do Xingu,PA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
150720,São Domingos do Capim,PA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
150715,São Domingos do Araguaia,PA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
150710,São Caetano de Odivelas,PA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
150700,Santo Antônio do Tauá,PA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
521878,Rio Quente,GO,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
150670,Santana do Araguaia,PA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
150660,Santa Maria do Pará,PA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
150658,Santa Maria das Barreiras,PA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320506,Venda Nova do Imigrante,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320503,Vargem Alta,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320495,São Roque do Canaã,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320490,São Mateus,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320480,São José do Calçado,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320470,São Gabriel da Palha,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
211023,Santana do Maranhão,MA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
211020,Santa Rita,MA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
211010,Santa Quitéria do Maranhão,MA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
211003,Santa Luzia do Paruá,MA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
211000,Santa Luzia,MA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
210990,Santa Inês,MA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
210975,Santa Filomena do Maranhão,MA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
210970,Sambaíba,MA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
210950,Riachão,MA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
210945,Raposa,MA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330120,Carmo,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330115,Cardoso Moreira,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330110,CANTAGALO,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330095,Comendador Levy Gasparian,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330093,Carapebus,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330090,Cambuci,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330080,Cachoeiras de Macacu,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330060,Bom Jesus do Itabapoana,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330040,Barra Mansa,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330023,Armação dos Búzios,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330022,Areal,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330015,Aperibé,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330010,Angra dos Reis,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320517,Vila Valério,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320515,Vila Pavão,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
320510,Viana,ES,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330290,Miguel Pereira,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
521940,Santa Rita do Araguaia,GO,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330280,Mendes,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330260,Mangaratiba,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330245,Macuco,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330230,Laje do Muriaé,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330225,Itatiaia,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330220,Itaperuna,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330210,Itaocara,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330205,Italva,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330200,Itaguaí,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330187,Iguaba Grande,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330180,Engenheiro Paulo de Frontin,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330160,Duas Barras,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330140,Conceição de Macabu,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
330130,Casimiro de Abreu,RJ,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
150616,Rio Maria,PA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
150611,Quatipuru,PA,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
